,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.2265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0859375,0.1953125,0.21875,0.0,0.125,0.0,0.0,0.1484375,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parsopercularis-lh,0.0,0.0,0.0,0.5757575757575758,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,0.0,0.3783783783783784,0.6216216216216216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,0.1891891891891892,0.13513513513513514,0.05405405405405406,0.0,0.0,0.0,0.04054054054054054,0.10810810810810811,0.12162162162162163,0.13513513513513514,0.0,0.0,0.05405405405405406
postcentral-rh,0.0,0.0,0.0,0.0,0.0,0.11475409836065574,0.26229508196721313,0.14754098360655737,0.03278688524590164,0.0,0.0,0.0,0.040983606557377046,0.06557377049180328,0.10655737704918032,0.14754098360655737,0.0,0.0,0.08196721311475409
precentral-lh,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,0.17708333333333334,0.22916666666666666,0.041666666666666664,0.0,0.0,0.010416666666666666,0.0,0.08333333333333333,0.13541666666666666,0.21875,0.0,0.0,0.0
precentral-rh,0.0,0.1375,0.0,0.0,0.0,0.05,0.05,0.05,0.1625,0.125,0.1375,0.0,0.05,0.05,0.05,0.1375,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.21951219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.08943089430894309,0.21138211382113822,0.1951219512195122,0.0,0.13008130081300814,0.0,0.0,0.15447154471544716,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.20967741935483872,0.0,0.0,0.0,0.0,0.0,0.0,0.08870967741935484,0.1774193548387097,0.24193548387096775,0.0,0.12903225806451613,0.0,0.0,0.1532258064516129,0.0,0.0,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorfrontal-rh,0.0,0.1553398058252427,0.0,0.0,0.0,0.038834951456310676,0.04854368932038835,0.0,0.05825242718446602,0.1553398058252427,0.1553398058252427,0.0,0.18446601941747573,0.0,0.0,0.1553398058252427,0.0,0.0,0.04854368932038835
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.16,0.06,0.0,0.0,0.0,0.0,0.14,0.16,0.16,0.0,0.0,0.0
superiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.12345679012345678,0.18518518518518517,0.18518518518518517,0.04938271604938271,0.0,0.0,0.0,0.0,0.09876543209876543,0.1728395061728395,0.18518518518518517,0.0,0.0,0.0
superiortemporal-lh,0.0,0.09844559585492228,0.0,0.0,0.0,0.05181347150259067,0.08808290155440414,0.10880829015544041,0.06735751295336788,0.09844559585492228,0.09844559585492228,0.0,0.07772020725388601,0.04145077720207254,0.06735751295336788,0.20207253886010362,0.0,0.0,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.32142857142857145
