,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.16071428571428573,0.0,0.0,0.16964285714285715,0.0,0.13392857142857142,0.0,0.11607142857142858,0.0,0.125,0.008928571428571428,0.10714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.03571428571428571,0.0
caudalmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parsopercularis-lh,0.15789473684210525,0.0,0.0,0.18421052631578946,0.0,0.13157894736842105,0.0,0.11403508771929824,0.0,0.12280701754385964,0.008771929824561403,0.10526315789473684,0.0,0.0,0.0,0.14035087719298245,0.0,0.03508771929824561,0.0
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.14953271028037382,0.0,0.0,0.14953271028037382,0.0,0.14018691588785046,0.0,0.12149532710280374,0.0,0.1308411214953271,0.009345794392523364,0.11214953271028037,0.0,0.0,0.0,0.14953271028037382,0.0,0.037383177570093455,0.0
postcentral-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
precentral-lh,0.14,0.0,0.0,0.14,0.0,0.14,0.0,0.13,0.0,0.14,0.01,0.12,0.0,0.0,0.0,0.14,0.0,0.04,0.0
precentral-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.14423076923076922,0.0,0.0,0.14423076923076922,0.0,0.14423076923076922,0.0,0.125,0.0,0.1346153846153846,0.009615384615384616,0.11538461538461539,0.0,0.0,0.0,0.14423076923076922,0.0,0.038461538461538464,0.0
rostralmiddlefrontal-rh,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.0,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.0
superiorfrontal-lh,0.1368421052631579,0.0,0.0,0.1368421052631579,0.0,0.1368421052631579,0.0,0.1368421052631579,0.0,0.1368421052631579,0.010526315789473684,0.12631578947368421,0.0,0.0,0.0,0.1368421052631579,0.0,0.042105263157894736,0.0
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiortemporal-lh,0.1559633027522936,0.0,0.0,0.1559633027522936,0.0,0.13761467889908258,0.0,0.11926605504587157,0.0,0.12844036697247707,0.009174311926605505,0.11009174311926606,0.0,0.0,0.0,0.14678899082568808,0.0,0.03669724770642202,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supramarginal-lh,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.125,0.025,0.125,0.0,0.0,0.0,0.125,0.0,0.1,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
