,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.06790123456790123,0.06172839506172839,0.07407407407407407,0.07407407407407407,0.0,0.0,0.07407407407407407,0.0,0.07407407407407407,0.06790123456790123,0.07407407407407407,0.0,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.043209876543209874,0.018518518518518517,0.07407407407407407,0.07407407407407407
caudalmiddlefrontal-rh,0.06629834254143646,0.06629834254143646,0.0718232044198895,0.0718232044198895,0.0,0.0,0.0718232044198895,0.0,0.0718232044198895,0.0718232044198895,0.0718232044198895,0.0,0.0718232044198895,0.0718232044198895,0.0718232044198895,0.049723756906077346,0.027624309392265192,0.0718232044198895,0.0718232044198895
inferiorparietal-rh,0.0392156862745098,0.042483660130718956,0.08496732026143791,0.08823529411764706,0.0,0.0,0.08496732026143791,0.0,0.08169934640522876,0.05555555555555555,0.08169934640522876,0.0,0.06209150326797386,0.0718954248366013,0.06862745098039216,0.042483660130718956,0.0196078431372549,0.08823529411764706,0.08823529411764706
parsopercularis-lh,0.0380952380952381,0.04126984126984127,0.08571428571428572,0.09523809523809523,0.0,0.0,0.08571428571428572,0.0,0.07936507936507936,0.05396825396825397,0.08253968253968254,0.0,0.06031746031746032,0.06984126984126984,0.06666666666666667,0.04126984126984127,0.01904761904761905,0.09206349206349207,0.08888888888888889
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-rh,0.040268456375838924,0.0436241610738255,0.08053691275167785,0.087248322147651,0.0,0.0,0.087248322147651,0.0,0.08389261744966443,0.05704697986577181,0.07718120805369127,0.0,0.06375838926174497,0.0738255033557047,0.07046979865771812,0.0436241610738255,0.020134228187919462,0.087248322147651,0.08389261744966443
precentral-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
precentral-rh,0.041237113402061855,0.044673539518900345,0.07903780068728522,0.0859106529209622,0.0,0.0,0.0859106529209622,0.0,0.08247422680412371,0.058419243986254296,0.07560137457044673,0.0,0.06529209621993128,0.07560137457044673,0.07216494845360824,0.044673539518900345,0.020618556701030927,0.0859106529209622,0.08247422680412371
rostralmiddlefrontal-lh,0.05240174672489083,0.056768558951965066,0.07423580786026202,0.07423580786026202,0.0,0.0,0.07423580786026202,0.0,0.07423580786026202,0.06986899563318777,0.07423580786026202,0.0,0.07423580786026202,0.07423580786026202,0.07423580786026202,0.05240174672489083,0.026200873362445413,0.07423580786026202,0.07423580786026202
rostralmiddlefrontal-rh,0.03986710963455149,0.04318936877076412,0.08637873754152824,0.08637873754152824,0.0,0.0,0.08305647840531562,0.0,0.07973421926910298,0.05647840531561462,0.08305647840531562,0.0,0.06312292358803986,0.07308970099667775,0.06976744186046512,0.04318936877076412,0.019933554817275746,0.08637873754152824,0.08637873754152824
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorfrontal-rh,0.04838709677419355,0.05241935483870968,0.07661290322580645,0.07661290322580645,0.0,0.0,0.07661290322580645,0.0,0.07661290322580645,0.06451612903225806,0.07661290322580645,0.0,0.07258064516129033,0.07661290322580645,0.07661290322580645,0.04838709677419355,0.024193548387096774,0.07661290322580645,0.07661290322580645
superiorparietal-lh,0.04411764705882353,0.04779411764705882,0.07720588235294118,0.08088235294117647,0.0,0.0,0.08088235294117647,0.0,0.08088235294117647,0.0625,0.07352941176470588,0.0,0.06985294117647059,0.07720588235294118,0.07352941176470588,0.04779411764705882,0.022058823529411766,0.08088235294117647,0.08088235294117647
superiorparietal-rh,0.0449438202247191,0.04868913857677903,0.07865168539325842,0.07865168539325842,0.0,0.0,0.07865168539325842,0.0,0.07865168539325842,0.06367041198501873,0.0749063670411985,0.0,0.07116104868913857,0.07865168539325842,0.0749063670411985,0.04868913857677903,0.02247191011235955,0.07865168539325842,0.07865168539325842
superiortemporal-lh,0.049723756906077346,0.06077348066298342,0.0718232044198895,0.0718232044198895,0.0,0.0,0.0718232044198895,0.0,0.0718232044198895,0.0718232044198895,0.0718232044198895,0.0,0.0718232044198895,0.0718232044198895,0.0718232044198895,0.06629834254143646,0.03314917127071823,0.0718232044198895,0.0718232044198895
superiortemporal-rh,0.056818181818181816,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.0,0.0,0.06818181818181818,0.0,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.0,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.056818181818181816,0.06818181818181818,0.06818181818181818
supramarginal-lh,0.038834951456310676,0.042071197411003236,0.08414239482200647,0.09061488673139159,0.0,0.0,0.08737864077669903,0.0,0.08090614886731391,0.05501618122977346,0.08090614886731391,0.0,0.061488673139158574,0.07119741100323625,0.06796116504854369,0.042071197411003236,0.019417475728155338,0.09061488673139159,0.08737864077669903
