,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.18947368421052632,0.0,0.19473684210526315,0.0,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,0.0,0.0,0.12105263157894737,0.17894736842105263,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0
parsopercularis-lh,0.0,0.17535545023696683,0.0,0.22274881516587677,0.0,0.1848341232227488,0.0,0.0,0.0,0.0,0.0,0.11848341232227488,0.0,0.0,0.10900473933649289,0.1895734597156398,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.0,0.18592964824120603,0.0,0.19597989949748743,0.0,0.19095477386934673,0.0,0.0,0.0,0.0,0.0,0.12562814070351758,0.0,0.0,0.11557788944723618,0.18592964824120603,0.0,0.0,0.0
postcentral-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.43037974683544306,0.0,0.0,0.26582278481012656,0.0,0.0,0.1518987341772152,0.0,0.1518987341772152,0.0,0.0,0.0,0.0
precentral-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
precentral-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorfrontal-lh,0.0,0.17006802721088435,0.0,0.17006802721088435,0.0,0.17006802721088435,0.0,0.0,0.0,0.0,0.0,0.16326530612244897,0.0,0.0,0.1564625850340136,0.17006802721088435,0.0,0.0,0.0
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.225,0.0,0.0,0.0,0.0
superiorparietal-lh,0.0,0.0,0.5172413793103449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4827586206896552,0.0,0.0,0.0,0.0,0.0
superiorparietal-rh,0.0,0.125,0.0,0.125,0.0,0.125,0.06521739130434782,0.0,0.0,0.0,0.0,0.125,0.09782608695652174,0.0,0.21195652173913043,0.125,0.0,0.0,0.0
superiortemporal-lh,0.0,0.1782178217821782,0.0,0.19801980198019803,0.0,0.19306930693069307,0.0,0.0,0.0,0.0,0.0,0.12376237623762376,0.0,0.0,0.11386138613861387,0.19306930693069307,0.0,0.0,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
