,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.1282051282051282,0.05982905982905983,0.05128205128205128,0.0,0.0,0.0,0.03418803418803419,0.08547008547008547,0.11965811965811966,0.042735042735042736,0.008547008547008548,0.13675213675213677,0.1111111111111111,0.0,0.0,0.08547008547008547,0.0,0.05128205128205128,0.08547008547008547
caudalmiddlefrontal-rh,0.09411764705882353,0.08235294117647059,0.07058823529411765,0.0,0.0,0.0,0.047058823529411764,0.09411764705882353,0.09411764705882353,0.058823529411764705,0.011764705882352941,0.09411764705882353,0.09411764705882353,0.0,0.0,0.09411764705882353,0.0,0.07058823529411765,0.09411764705882353
inferiorparietal-rh,0.08974358974358974,0.08974358974358974,0.07692307692307693,0.0,0.0,0.0,0.05128205128205128,0.08974358974358974,0.08974358974358974,0.0641025641025641,0.01282051282051282,0.08974358974358974,0.08974358974358974,0.0,0.0,0.08974358974358974,0.0,0.07692307692307693,0.08974358974358974
parsopercularis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-rh,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.06666666666666667,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333
precentral-lh,0.10679611650485436,0.06796116504854369,0.05825242718446602,0.0,0.0,0.0,0.038834951456310676,0.0970873786407767,0.10679611650485436,0.04854368932038835,0.009708737864077669,0.10679611650485436,0.10679611650485436,0.0,0.0,0.0970873786407767,0.0,0.05825242718446602,0.0970873786407767
precentral-rh,0.12931034482758622,0.0603448275862069,0.05172413793103448,0.0,0.0,0.0,0.034482758620689655,0.08620689655172414,0.1206896551724138,0.04310344827586207,0.008620689655172414,0.12931034482758622,0.11206896551724138,0.0,0.0,0.08620689655172414,0.0,0.05172413793103448,0.08620689655172414
rostralmiddlefrontal-lh,0.08571428571428572,0.08571428571428572,0.08571428571428572,0.0,0.0,0.0,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.07142857142857142,0.014285714285714285,0.08571428571428572,0.08571428571428572,0.0,0.0,0.08571428571428572,0.0,0.08571428571428572,0.08571428571428572
rostralmiddlefrontal-rh,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.04,0.08,0.08,0.0,0.0,0.08,0.0,0.08,0.08
superiorfrontal-lh,0.12605042016806722,0.058823529411764705,0.05042016806722689,0.0,0.0,0.0,0.03361344537815126,0.08403361344537816,0.11764705882352941,0.04201680672268908,0.008403361344537815,0.15126050420168066,0.1092436974789916,0.0,0.0,0.08403361344537816,0.0,0.05042016806722689,0.08403361344537816
superiorfrontal-rh,0.12280701754385964,0.06140350877192982,0.05263157894736842,0.0,0.0,0.0,0.03508771929824561,0.08771929824561403,0.12280701754385964,0.043859649122807015,0.008771929824561403,0.12280701754385964,0.11403508771929824,0.0,0.0,0.08771929824561403,0.0,0.05263157894736842,0.08771929824561403
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiortemporal-lh,0.10679611650485436,0.06796116504854369,0.05825242718446602,0.0,0.0,0.0,0.038834951456310676,0.0970873786407767,0.10679611650485436,0.04854368932038835,0.009708737864077669,0.10679611650485436,0.10679611650485436,0.0,0.0,0.0970873786407767,0.0,0.05825242718446602,0.0970873786407767
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supramarginal-lh,0.08974358974358974,0.08974358974358974,0.07692307692307693,0.0,0.0,0.0,0.05128205128205128,0.08974358974358974,0.08974358974358974,0.0641025641025641,0.01282051282051282,0.08974358974358974,0.08974358974358974,0.0,0.0,0.08974358974358974,0.0,0.07692307692307693,0.08974358974358974
supramarginal-rh,0.10679611650485436,0.06796116504854369,0.05825242718446602,0.0,0.0,0.0,0.038834951456310676,0.0970873786407767,0.10679611650485436,0.04854368932038835,0.009708737864077669,0.10679611650485436,0.10679611650485436,0.0,0.0,0.0970873786407767,0.0,0.05825242718446602,0.0970873786407767
