,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parsopercularis-lh,0.0,0.0,0.0,0.15714285714285714,0.0,0.11428571428571428,0.12857142857142856,0.08571428571428572,0.0,0.0,0.0,0.0,0.05714285714285714,0.04285714285714286,0.12857142857142856,0.14285714285714285,0.0,0.14285714285714285,0.0
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.0,0.0,0.0,0.13333333333333333,0.0,0.11666666666666667,0.13333333333333333,0.1,0.0,0.0,0.0,0.0,0.06666666666666667,0.05,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0
postcentral-rh,0.0,0.0,0.0,0.14492753623188406,0.0,0.11594202898550725,0.13043478260869565,0.08695652173913043,0.0,0.0,0.0,0.0,0.057971014492753624,0.043478260869565216,0.13043478260869565,0.14492753623188406,0.0,0.14492753623188406,0.0
precentral-lh,0.0,0.0,0.0,0.1276595744680851,0.0,0.1276595744680851,0.1276595744680851,0.10638297872340426,0.0,0.0,0.0,0.0,0.06382978723404255,0.06382978723404255,0.1276595744680851,0.1276595744680851,0.0,0.1276595744680851,0.0
precentral-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorfrontal-rh,0.0,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.08823529411764706,0.08823529411764706,0.11764705882352941,0.11764705882352941,0.0,0.11764705882352941,0.0
superiorparietal-lh,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.125,0.125,0.0,0.125,0.0
superiorparietal-rh,0.0,0.0,0.0,0.14492753623188406,0.0,0.11594202898550725,0.13043478260869565,0.08695652173913043,0.0,0.0,0.0,0.0,0.057971014492753624,0.043478260869565216,0.13043478260869565,0.14492753623188406,0.0,0.14492753623188406,0.0
superiortemporal-lh,0.0,0.0,0.0,0.15714285714285714,0.0,0.11428571428571428,0.12857142857142856,0.08571428571428572,0.0,0.0,0.0,0.0,0.05714285714285714,0.04285714285714286,0.12857142857142856,0.14285714285714285,0.0,0.14285714285714285,0.0
superiortemporal-rh,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0
supramarginal-lh,0.0,0.0,0.0,0.15714285714285714,0.0,0.11428571428571428,0.12857142857142856,0.08571428571428572,0.0,0.0,0.0,0.0,0.05714285714285714,0.04285714285714286,0.12857142857142856,0.14285714285714285,0.0,0.14285714285714285,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
