,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.06278026905829596,0.0,0.06726457399103139,0.0,0.0,0.026905829596412557,0.06726457399103139,0.06278026905829596,0.06726457399103139,0.06726457399103139,0.06726457399103139,0.06726457399103139,0.06726457399103139,0.04035874439461883,0.06726457399103139,0.06726457399103139,0.06726457399103139,0.06726457399103139,0.06726457399103139
caudalmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.054474708171206226,0.0,0.07003891050583658,0.0,0.0,0.023346303501945526,0.07392996108949416,0.054474708171206226,0.07392996108949416,0.07392996108949416,0.058365758754863814,0.07392996108949416,0.07392996108949416,0.03501945525291829,0.07003891050583658,0.058365758754863814,0.07392996108949416,0.058365758754863814,0.07392996108949416
parsopercularis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.06315789473684211,0.0,0.06315789473684211,0.0,0.0,0.05263157894736842,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.06315789473684211,0.06315789473684211
postcentral-rh,0.05454545454545454,0.0,0.06909090909090909,0.0,0.0,0.02181818181818182,0.07636363636363637,0.05090909090909091,0.07272727272727272,0.07636363636363637,0.05454545454545454,0.07636363636363637,0.08,0.03272727272727273,0.06909090909090909,0.05454545454545454,0.08,0.05818181818181818,0.07272727272727272
precentral-lh,0.05853658536585366,0.0,0.06829268292682927,0.0,0.0,0.02926829268292683,0.06829268292682927,0.06341463414634146,0.06829268292682927,0.06829268292682927,0.06341463414634146,0.06829268292682927,0.06829268292682927,0.04390243902439024,0.06829268292682927,0.06341463414634146,0.06829268292682927,0.06341463414634146,0.06829268292682927
precentral-rh,0.05343511450381679,0.0,0.06870229007633588,0.0,0.0,0.022900763358778626,0.07633587786259542,0.05343511450381679,0.07251908396946564,0.07633587786259542,0.05725190839694656,0.07633587786259542,0.07633587786259542,0.03435114503816794,0.06870229007633588,0.05725190839694656,0.07633587786259542,0.05725190839694656,0.07251908396946564
rostralmiddlefrontal-lh,0.05454545454545454,0.0,0.06909090909090909,0.0,0.0,0.02181818181818182,0.07636363636363637,0.05090909090909091,0.07272727272727272,0.07636363636363637,0.05454545454545454,0.07636363636363637,0.08,0.03272727272727273,0.06909090909090909,0.05454545454545454,0.08,0.05818181818181818,0.07272727272727272
rostralmiddlefrontal-rh,0.0593607305936073,0.0,0.0684931506849315,0.0,0.0,0.0273972602739726,0.0684931506849315,0.0639269406392694,0.0684931506849315,0.0684931506849315,0.0639269406392694,0.0684931506849315,0.0684931506849315,0.0410958904109589,0.0684931506849315,0.0639269406392694,0.0684931506849315,0.0639269406392694,0.0684931506849315
superiorfrontal-lh,0.0528169014084507,0.0,0.06690140845070422,0.0,0.0,0.02112676056338028,0.07746478873239436,0.04929577464788732,0.07042253521126761,0.07746478873239436,0.0528169014084507,0.08098591549295775,0.08450704225352113,0.03169014084507042,0.06690140845070422,0.0528169014084507,0.08450704225352113,0.056338028169014086,0.07394366197183098
superiorfrontal-rh,0.05338078291814947,0.0,0.06761565836298933,0.0,0.0,0.021352313167259787,0.07829181494661921,0.0498220640569395,0.0711743772241993,0.07829181494661921,0.05338078291814947,0.07829181494661921,0.08185053380782918,0.03202846975088968,0.06761565836298933,0.05338078291814947,0.08185053380782918,0.05693950177935943,0.07473309608540925
superiorparietal-lh,0.06428571428571428,0.0,0.06428571428571428,0.0,0.0,0.04285714285714286,0.06428571428571428,0.06428571428571428,0.06428571428571428,0.06428571428571428,0.06428571428571428,0.06428571428571428,0.06428571428571428,0.05714285714285714,0.06428571428571428,0.06428571428571428,0.06428571428571428,0.06428571428571428,0.06428571428571428
superiorparietal-rh,0.054474708171206226,0.0,0.07003891050583658,0.0,0.0,0.023346303501945526,0.07392996108949416,0.054474708171206226,0.07392996108949416,0.07392996108949416,0.058365758754863814,0.07392996108949416,0.07392996108949416,0.03501945525291829,0.07003891050583658,0.058365758754863814,0.07392996108949416,0.058365758754863814,0.07392996108949416
superiortemporal-lh,0.0593607305936073,0.0,0.0684931506849315,0.0,0.0,0.0273972602739726,0.0684931506849315,0.0639269406392694,0.0684931506849315,0.0684931506849315,0.0639269406392694,0.0684931506849315,0.0684931506849315,0.0410958904109589,0.0684931506849315,0.0639269406392694,0.0684931506849315,0.0639269406392694,0.0684931506849315
superiortemporal-rh,0.05338078291814947,0.0,0.06761565836298933,0.0,0.0,0.021352313167259787,0.07829181494661921,0.0498220640569395,0.0711743772241993,0.07829181494661921,0.05338078291814947,0.07829181494661921,0.08185053380782918,0.03202846975088968,0.06761565836298933,0.05338078291814947,0.08185053380782918,0.05693950177935943,0.07473309608540925
