,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.08664259927797834,0.09025270758122744,0.06498194945848375,0.0,0.0,0.02527075812274368,0.09025270758122744,0.07942238267148015,0.07942238267148015,0.036101083032490974,0.05415162454873646,0.08303249097472924,0.09025270758122744,0.0,0.08664259927797834,0.0,0.0,0.05054151624548736,0.08303249097472924
caudalmiddlefrontal-rh,0.08633093525179857,0.08992805755395683,0.06474820143884892,0.0,0.0,0.025179856115107913,0.09352517985611511,0.07913669064748201,0.07913669064748201,0.03597122302158273,0.0539568345323741,0.08273381294964029,0.08992805755395683,0.0,0.08633093525179857,0.0,0.0,0.050359712230215826,0.08273381294964029
inferiorparietal-rh,0.0796812749003984,0.0796812749003984,0.08764940239043825,0.0,0.0,0.027888446215139442,0.08366533864541832,0.0796812749003984,0.08366533864541832,0.0398406374501992,0.05976095617529881,0.07569721115537849,0.08366533864541832,0.0,0.08366533864541832,0.0,0.0,0.05179282868525897,0.08366533864541832
parsopercularis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.0,0.0,0.061855670103092786,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.07216494845360824,0.0,0.07216494845360824,0.0,0.0,0.07216494845360824,0.07216494845360824
postcentral-rh,0.08710801393728224,0.09059233449477352,0.06620209059233449,0.0,0.0,0.024390243902439025,0.09407665505226481,0.08013937282229965,0.08013937282229965,0.03484320557491289,0.05226480836236934,0.08013937282229965,0.09059233449477352,0.0,0.08710801393728224,0.0,0.0,0.04878048780487805,0.08362369337979095
precentral-lh,0.08550185873605948,0.08550185873605948,0.06691449814126393,0.0,0.0,0.026022304832713755,0.08550185873605948,0.08178438661710037,0.08178438661710037,0.03717472118959108,0.055762081784386616,0.08550185873605948,0.08550185873605948,0.0,0.08550185873605948,0.0,0.0,0.05204460966542751,0.08550185873605948
precentral-rh,0.08633093525179857,0.08633093525179857,0.0683453237410072,0.0,0.0,0.025179856115107913,0.08633093525179857,0.08273381294964029,0.08273381294964029,0.03597122302158273,0.0539568345323741,0.08273381294964029,0.08633093525179857,0.0,0.08633093525179857,0.0,0.0,0.050359712230215826,0.08633093525179857
rostralmiddlefrontal-lh,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.0,0.0,0.044444444444444446,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.06666666666666667,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.07407407407407407,0.07407407407407407
rostralmiddlefrontal-rh,0.07772020725388601,0.07772020725388601,0.06735751295336788,0.0,0.0,0.03626943005181347,0.07772020725388601,0.07772020725388601,0.07772020725388601,0.05181347150259067,0.07253886010362694,0.07772020725388601,0.07772020725388601,0.0,0.07772020725388601,0.0,0.0,0.07253886010362694,0.07772020725388601
superiorfrontal-lh,0.08712121212121213,0.08712121212121213,0.06439393939393939,0.0,0.0,0.026515151515151516,0.08712121212121213,0.07954545454545454,0.07954545454545454,0.03787878787878788,0.056818181818181816,0.08333333333333333,0.08712121212121213,0.0,0.08712121212121213,0.0,0.0,0.05303030303030303,0.08333333333333333
superiorfrontal-rh,0.08710801393728224,0.09059233449477352,0.06620209059233449,0.0,0.0,0.024390243902439025,0.09407665505226481,0.08013937282229965,0.08013937282229965,0.03484320557491289,0.05226480836236934,0.08013937282229965,0.09059233449477352,0.0,0.08710801393728224,0.0,0.0,0.04878048780487805,0.08362369337979095
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorparietal-rh,0.08741258741258741,0.09090909090909091,0.06643356643356643,0.0,0.0,0.024475524475524476,0.09090909090909091,0.08041958041958042,0.08041958041958042,0.03496503496503497,0.05244755244755245,0.08041958041958042,0.09090909090909091,0.0,0.08741258741258741,0.0,0.0,0.04895104895104895,0.08391608391608392
superiortemporal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supramarginal-lh,0.07909604519774012,0.07909604519774012,0.062146892655367235,0.0,0.0,0.03389830508474576,0.07909604519774012,0.07909604519774012,0.07909604519774012,0.05084745762711865,0.06779661016949153,0.07909604519774012,0.07909604519774012,0.0,0.07909604519774012,0.0,0.0,0.07344632768361582,0.07909604519774012
supramarginal-rh,0.08833922261484099,0.08833922261484099,0.06713780918727916,0.0,0.0,0.024734982332155476,0.08833922261484099,0.0812720848056537,0.0812720848056537,0.0353356890459364,0.053003533568904596,0.0812720848056537,0.08833922261484099,0.0,0.08833922261484099,0.0,0.0,0.04946996466431095,0.08480565371024736
