,Fz,FT9,C3,Fp2,AF7,F6,AF8,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.5238095238095238,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.24390243902439024,0.7560975609756098,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
